2	
1	
1	
1	
2	
2	
1	
2	
2	
1	
1	
1	
1	
1	
2	
2	
1	
2	
2	
2	
2	
2	
1	
1	
0	
1	
2	
2	
1	
1	
2	
1	
2	
1	
1	
1	
2	
2	
2	
1	
2	
2	
1	
2	
1	
2	
1	
2	
2	
2	
1	
2	
1	
1	
1	
1	
1	
2	
2	
2	
2	
1	
2	
1	
1	
2	
2	
2	
2	
2	
1	
1	
1	
2	
2	
2	
1	
1	
2	
1	
1	
2	
2	
2	
1	
1	
2	
2	
2	
2	
2	
2	
1	
2	
2	
1	
2	
1	
2	
2	
Joueur 1 (IA 3)	0,44
Joueur 2 (IA 5)	0,54
